id_suministro,id_medidor,anio_mes,energia_total_kwh,demanda_max_kw,n_registros,n_registros_error
1649556,2000107,2024-01,37706.95576805695,215.74965986291693,744,14
1660416,2000108,2024-01,184.7959341373531,1.4847621297926883,744,1
1661710,2000109,2024-01,645.5357951424728,6.212013045608453,744,5
1662921,2000110,2024-01,169.6768615295996,1.0578403701912504,744,14
1665672,2000111,2024-01,299.59134318513236,3.1497537963377007,744,4
1668626,2000112,2024-01,632.5274368193684,4.5504817826936765,744,7
1675779,2000113,2024-01,301.9719399688552,1.6257039278669168,744,14
1677390,2000114,2024-01,496.75384928982925,2.699860169458796,744,13
1679813,2000115,2024-01,754.2002227016685,5.419902264455646,744,1
1683242,2000116,2024-01,544.5099912966667,5.172840217460991,744,5
1684525,2000117,2024-01,732.0689806238305,4.02440276461806,744,3
1690860,2000118,2024-01,262.04069717211206,1.6905504610388347,744,10
1692682,2000119,2024-01,221.38682927171686,2.297172006484192,744,14
1701056,2000120,2024-01,804.372770799335,5.945467437069204,744,0
1701987,2000121,2024-01,614.339926460946,5.8249586845436,744,11
1703209,2000122,2024-01,675.8227633777446,4.081300017073544,744,1
1714618,2000123,2024-01,184.29696401452085,1.0726826472490307,744,13
1716919,2000124,2024-01,235.40191317438357,1.7202447381253194,744,1
1728101,2000125,2024-01,671.7225713108725,6.456500494707189,744,8
1728237,2000126,2024-01,576.6176816920002,3.1310781666601435,744,0
1729896,2000127,2024-01,165.9533409503575,1.609944312281583,744,2
1735461,2000128,2024-01,604.5610722335122,6.311866287389593,744,10
1739280,2000129,2024-01,326.5739059891331,1.9976743688320848,744,10
1749894,2000130,2024-01,167.94371457154577,1.6519018165547923,744,2
1754417,2000131,2024-01,592.8492256778168,3.401535574322482,744,0
1758044,2000132,2024-01,97.70266150810461,0.9773185743739994,744,7
1776816,2000133,2024-01,136.27910744676277,0.8969395901601036,744,4
1781315,2000134,2024-01,336.91140238710545,1.8838836090871254,744,0
1782171,2000135,2024-01,287.10983734861185,1.9549969916708687,744,9
1785848,2000136,2024-01,604.6604895435521,4.266193985920493,744,1
1786987,2000137,2024-01,808.1581927917019,5.556980711078234,744,12
1792479,2000138,2024-01,285.6775903239058,2.4372864663471305,744,9
1793240,2000139,2024-01,16797.87076352487,146.02733306910204,744,7
1794284,2000140,2024-01,200.6529084395941,2.1401857780653453,744,11
1799544,2000141,2024-01,79.09807547355595,0.4363236417989453,744,0
1816249,2000142,2024-01,213.38378366392425,1.1669093943889701,744,0
1825202,2000143,2024-01,250.32052588229766,2.6020181003769105,744,6
1826218,2000144,2024-01,571.2046188075165,4.636014458885432,744,2
1830167,2000145,2024-01,723.033520243692,5.5651617491058545,744,12
1834795,2000146,2024-01,230.97677439031222,1.7872202344103942,744,12
1835033,2000147,2024-01,589.3400496797857,4.547705390764804,744,4
1851019,2000148,2024-01,129.95119106467033,1.352620567615132,744,3
1851622,2000149,2024-01,514.4042499247068,3.933573473803279,744,12
1854327,2000150,2024-01,258.9642476859077,1.9682649803725172,744,6
1864839,2000151,2024-01,441.8252619168595,3.0506156414225956,744,1
1876613,2000152,2024-01,280.4986442747602,1.9635511538213841,744,14
1878529,2000153,2024-01,746.6143258488192,4.409810563968045,744,6
1878917,2000154,2024-01,846.5421662979045,4.889287978204623,744,0
1884630,2000155,2024-01,688.2900576242755,4.805596245412207,744,5
1884787,2000156,2024-01,697.2270875685305,5.899631513846478,744,14
1887619,2000157,2024-01,638.450598184358,5.1682238077739955,744,7
1898591,2000158,2024-01,823.0828244812554,5.027469189907907,744,2
1901381,2000159,2024-01,421.198629803919,3.180028630703577,744,10
1902229,2000160,2024-01,599.3751006541407,6.1098155521968085,744,9
1905848,2000161,2024-01,30030.213128715855,168.55937036220632,744,6
1906678,2000162,2024-01,173.0262934431685,1.2740135379454711,744,4
1908598,2000163,2024-01,294.7690036573587,2.207584490720299,744,13
1910726,2000164,2024-01,38996.47571620208,226.78474640886887,744,3
1911472,2000165,2024-01,242.9499935701207,2.127071258401666,744,11
1915389,2000166,2024-01,206.01640358054493,1.1252777405797545,744,5
1917474,2000167,2024-01,474.42899689141734,3.914614884147041,744,12
1925190,2000168,2024-01,638.5530792418319,5.965540686775285,744,14
1929073,2000169,2024-01,452.0600509017935,4.733895477576265,744,14
1937570,2000170,2024-01,538.9135684545075,4.785046786770531,744,6
1937721,2000171,2024-01,529.1611295645646,3.9976473399783536,744,12
1942438,2000172,2024-01,518.2915183492122,4.3207656280853755,744,2
1944270,2000173,2024-01,99.81304503832992,0.6444322207884552,744,3
1945574,2000174,2024-01,828.055355851675,8.690695279920913,744,3
1945727,2000175,2024-01,31713.10384817667,254.91324512413883,744,12
1945879,2000176,2024-01,749.5242454284613,6.596821650822799,744,5
1952627,2000177,2024-01,595.3172753726751,3.6244735383665065,744,2
1956656,2000178,2024-01,260.2957988347875,2.08842441415826,744,8
1962370,2000179,2024-01,156.95053127681692,0.9572269657340688,744,9
1967364,2000180,2024-01,441.7848140746092,3.2298064018565165,744,12
1972325,2000181,2024-01,192.68966409426216,1.8595571058767877,744,8
1993385,2000182,2024-01,891.2480841869427,5.742039881012093,744,7
1997102,2000183,2024-01,285.1472880949888,2.384471275644641,744,14
2000349,2000184,2024-01,526.3882870647848,3.895621671512532,744,14
2004430,2000185,2024-01,756.9051226936796,5.372994052207122,744,4
2006793,2000186,2024-01,517.2729027043423,2.942036796027842,744,9
2009181,2000187,2024-01,317.83851603839946,1.9878180350355736,744,9
2021313,2000188,2024-01,89.44005508133034,0.4888839675922411,744,3
2033034,2000189,2024-01,258.02362853504053,2.6312610696836574,744,13
2040382,2000190,2024-01,720.3237287696169,6.513979148414414,744,6
2050851,2000191,2024-01,1497.8538380940352,9.08500077754393,744,13
2051675,2000192,2024-01,770.6575904625815,8.145706346106655,744,6
2052451,2000193,2024-01,1136.785910956908,8.982148732034123,744,13
2056441,2000194,2024-01,794.5213716432647,6.174189209440203,744,8
2058768,2000195,2024-01,1079.956348861809,5.900956685747017,744,0
2059938,2000196,2024-01,486.26545456391045,3.8239428985911723,744,9
2064715,2000197,2024-01,808.3592485371018,5.732065666191806,744,14
2066332,2000198,2024-01,264.4519451912058,1.9696904629471372,744,13
2071182,2000199,2024-01,231.33532454657393,1.4558448622941904,744,8
2075133,2000200,2024-01,644.2570553820229,4.614667424551058,744,3
2075663,2000201,2024-01,743.1046918725903,4.949462602271756,744,9
2077874,2000202,2024-01,457.7760394642184,4.2151741153761995,744,3
2080188,2000203,2024-01,151.14728312655643,0.9445028951948657,744,13
2082282,2000204,2024-01,1018.8963509273992,9.518344841933102,744,8
2083857,2000205,2024-01,203.13903982987716,1.833491346418888,744,5
2088023,2000206,2024-01,1076.9093720484948,11.006176728734559,744,2
2089152,2000207,2024-01,132.40259145685278,0.9266297816044563,744,7
2089277,2000208,2024-01,279.43814431193533,2.622715933272815,744,3
2089429,2000209,2024-01,660.5040909147713,3.5821463166028296,744,7
2097215,2000210,2024-01,376.73754178282644,3.1294858682677034,744,7
2098470,2000211,2024-01,595.4141922290676,3.2188617299517572,744,3
2101629,2000212,2024-01,16052.6709035807,103.24577734576799,744,7
2106131,2000213,2024-01,99.35331642248572,1.0038539922450789,744,2
2122203,2000214,2024-01,364.7470837973032,3.7094603117475917,744,5
2125079,2000215,2024-01,356.15631875232884,1.982373969143151,744,5
2131108,2000216,2024-01,173.0704389365469,1.0708654177423356,744,2
2137074,2000217,2024-01,613.9145948280133,3.321619338063442,744,2
2147076,2000218,2024-01,539.9372196017368,3.348728789005435,744,12
2151795,2000219,2024-01,1116.2014823448872,6.769178237750375,744,2
2155936,2000220,2024-01,747.6443525185349,4.9508387647950425,744,8
2174605,2000221,2024-01,902.2471424047761,5.593353213643023,744,7
2176724,2000222,2024-01,444.75959469620847,2.9249335978797157,744,9
2183734,2000223,2024-01,27869.97738846561,251.63837651892433,744,12
2183986,2000224,2024-01,78.8458980862414,0.8393086826095658,744,6
2184613,2000225,2024-01,241.477236754154,1.326885977366815,744,3
2189951,2000226,2024-01,102.5795117438505,0.5618376240989543,744,3
2191247,2000227,2024-01,457.85943932001305,3.8138762917530844,744,4
2195935,2000228,2024-01,572.6441923696148,3.8447348100834646,744,13
2199457,2000229,2024-01,821.1031470111728,4.416642644167925,744,1
2201980,2000230,2024-01,192.119332367545,1.4302334315875838,744,3
2207122,2000231,2024-01,229.94252692423126,1.246662248111993,744,1
2208614,2000232,2024-01,398.28545271483364,3.276454088936153,744,1
2212250,2000233,2024-01,637.3202720525649,3.659546968754347,744,5
2212491,2000234,2024-01,777.7292131187055,4.312659567192441,744,3
2214715,2000235,2024-01,164.53406601468316,1.3895127252576214,744,8
2219951,2000236,2024-01,318.9945745303287,2.555804829079642,744,3
2222008,2000237,2024-01,486.6475838537755,2.7834459906743736,744,10
2228847,2000238,2024-01,147.89627246082568,0.8139671628751945,744,7
2232117,2000239,2024-01,949.528705650446,8.190553398774412,744,5
2234671,2000240,2024-01,229.6002829105842,1.3258057377052415,744,6
2235403,2000241,2024-01,1250.435183864818,9.331585926019812,744,5
2238873,2000242,2024-01,404.13057593225994,3.3102029979282546,744,13
2244793,2000243,2024-01,501.9379827405428,3.5889498962749404,744,6
2246039,2000244,2024-01,220.2860658900485,1.3091718870131426,744,1
2246089,2000245,2024-01,171.38036035621516,1.278487590413051,744,1
2251678,2000246,2024-01,136.15777085879566,0.8186227438090542,744,7
2259308,2000247,2024-01,34880.58382203361,220.14114591136027,744,0
2259451,2000248,2024-01,359.90221215106027,3.722863308693153,744,10
2267421,2000249,2024-01,362.8050729516655,2.8594134192403544,744,2
2268091,2000250,2024-01,1277.0219249793872,8.70426425906085,744,6
2269402,2000251,2024-01,168.50604854894576,1.151720141119559,744,2
2274912,2000252,2024-01,278.59930824603646,1.5583337163341713,744,1
2277593,2000253,2024-01,275.9228805619163,1.7008873171337424,744,12
2291683,2000254,2024-01,825.3078879071171,6.34819618677721,744,13
2292996,2000255,2024-01,227.68551926151764,1.6740810159875117,744,8
2295707,2000256,2024-01,168.28702889844325,1.067819974163885,744,8
2296277,2000257,2024-01,794.6891101597208,5.6511770859850445,744,12
2308551,2000258,2024-01,941.3362618429696,8.48190306315748,744,4
2323095,2000259,2024-01,606.3749168431427,4.915136965222387,744,0
2324356,2000260,2024-01,13209.420655530226,111.6027519837622,744,10
2325291,2000261,2024-01,505.52558036052693,4.45787581877063,744,0
2330848,2000262,2024-01,641.2537907763975,3.497056232342609,744,10
2340246,2000263,2024-01,512.5600688098613,3.045326157047049,744,1
2353133,2000264,2024-01,491.7041460145616,3.1216830265691087,744,0
2357657,2000265,2024-01,664.6669446687204,4.097277266045544,744,12
2371460,2000266,2024-01,44819.01694755383,425.2080618209335,744,10
2373574,2000267,2024-01,259.29721318041413,1.4261553883575542,744,2
2377993,2000268,2024-01,459.6293883897155,4.302268546652479,744,7
2378034,2000269,2024-01,1007.6256598429221,7.181070748473837,744,7
2382487,2000270,2024-01,380.4730341162134,3.957095901758974,744,12
2388161,2000271,2024-01,413.8150436297013,2.588924050913559,744,3
2388658,2000272,2024-01,189.11725752858348,1.116501179823357,744,2
2390777,2000273,2024-01,75.20638366829178,0.7597933342854464,744,6
2394311,2000274,2024-01,458.87269632636855,4.773738040987258,744,6
2402071,2000275,2024-01,589.0479574374003,4.518767050552492,744,2
2406861,2000276,2024-01,760.641998354735,5.217674088527142,744,13
2428266,2000277,2024-01,376.35743578909165,3.920124989205639,744,11
2428411,2000278,2024-01,625.6338729809443,4.456200345652508,744,2
2430344,2000279,2024-01,145.3762059065299,0.8090058287383357,744,4
2436687,2000280,2024-01,30171.38937197965,221.8949447057268,744,0
2438548,2000281,2024-01,412.71423824609093,2.434531773978844,744,6
2443507,2000282,2024-01,340.9228487436955,3.1823377749718276,744,6
2447984,2000283,2024-01,288.23019179050965,2.0644322498410923,744,7
2448391,2000284,2024-01,509.544164111068,2.9533089679444204,744,7
2464829,2000285,2024-01,163.60642896048097,0.9397428967273639,744,10
2466072,2000286,2024-01,276.9147587249392,1.6312125622394273,744,13
2480590,2000287,2024-01,155.81901850579564,1.5440401443497933,744,6
2486737,2000288,2024-01,469.2382348122637,3.086119042389864,744,4
2499934,2000289,2024-01,775.7222989170428,7.1594679898371405,744,2
2503880,2000290,2024-01,35118.67268693148,190.35365843745595,744,11
2504762,2000291,2024-01,384.4574047047218,2.3394112024243165,744,2
2509233,2000292,2024-01,604.9890831532928,5.619046233444857,744,9
2509867,2000293,2024-01,365.73779255382726,3.741246933031927,744,0
2514770,2000294,2024-01,552.9071591637199,5.551340610057974,744,4
2518784,2000295,2024-01,606.7373911668839,3.530408836428108,744,11
2537198,2000296,2024-01,108.84151498494678,0.5960536001031157,744,12
2546166,2000297,2024-01,449.6472320546279,3.044227798573314,744,11
2546332,2000298,2024-01,244.93656316456847,1.4037629730621448,744,4
2547994,2000299,2024-01,580.4359525072815,3.3220707637255047,744,4
2548207,2000300,2024-01,474.5252699382132,4.299048897035069,744,3
2552523,2000301,2024-01,935.6549540453093,9.888624515676456,744,9
2556353,2000302,2024-01,600.2165957087976,3.9271462797122303,744,11
2562999,2000303,2024-01,364.34965578724376,3.6848129862548675,744,14
2566007,2000304,2024-01,593.6432441832034,3.9759844881174433,744,13
2569440,2000305,2024-01,50274.56394878842,355.98348142351824,744,5
2569696,2000306,2024-01,259.5014980883499,1.433527126663784,744,7
2569827,2000307,2024-01,396.3794120670009,2.217507771977886,744,10
2575683,2000308,2024-01,114.80688922359602,0.7038294036506773,744,5
2576856,2000309,2024-01,317.7736274663992,1.7774978928183784,744,11
2584533,2000310,2024-01,1843.9844562249727,13.119810123096036,744,6
2585509,2000311,2024-01,474.14546020880476,3.8184025751949444,744,0
2591432,2000312,2024-01,30.260923868038983,0.24859422338394258,744,1
2592985,2000313,2024-01,577.162856248026,5.387632387738324,744,11
2593397,2000314,2024-01,299.57107395829405,2.3272363225372494,744,8
2600716,2000315,2024-01,413.5727454276129,3.8063569998614084,744,6
2608024,2000316,2024-01,504.01550902011024,4.604949648369902,744,8
2619994,2000317,2024-01,423.81423626443905,2.929953786975848,744,9
2624517,2000318,2024-01,123.5216897403339,0.9409323264512262,744,7
2636817,2000319,2024-01,436.59908941299346,3.5263289384594314,744,13
2636939,2000320,2024-01,417.4403090758779,3.4668137775385692,744,3
2647713,2000321,2024-01,199.84110617763636,2.0264444313158876,744,2
2650392,2000322,2024-01,194.86685660031318,1.1053818049010227,744,9
2653290,2000323,2024-01,82.6791286283501,0.4475013110654872,744,14
2654427,2000324,2024-01,546.6966953509752,3.079565904181868,744,1
2663345,2000325,2024-01,209.54903904875493,1.7030649621493068,744,3
2668217,2000326,2024-01,336.1432743285862,2.3214575997121543,744,4
2681426,2000327,2024-01,1284.5446031484096,7.497810817342266,744,6
2687197,2000328,2024-01,1053.2287806676886,6.8152397111227785,744,10
2691366,2000329,2024-01,195.7728288833541,1.6450543262789439,744,5
2691640,2000330,2024-01,351.51413838212324,2.636967908531619,744,4
2692794,2000331,2024-01,338.00140932721604,2.510072234096405,744,1
2693260,2000332,2024-01,54661.68835448031,297.12677804419985,744,10
2696698,2000333,2024-01,62.268829566591215,0.6538294148252389,744,14
2699120,2000334,2024-01,664.3184247747747,5.656300172016395,744,2
2701122,2000335,2024-01,1134.2768195955073,8.863890037134,744,4
2703482,2000336,2024-01,372.72869922421745,2.6751970896991373,744,5
2711679,2000337,2024-01,228.9419612016714,1.4702476478645259,744,9
2713190,2000338,2024-01,757.9109130841681,7.272197375224612,744,13
2718874,2000339,2024-01,212.53155636076414,1.2890182674951458,744,12
2719871,2000340,2024-01,636.488000428921,3.7527366834136484,744,1
2726981,2000341,2024-01,673.2472224591015,5.252041518144968,744,9
2728880,2000342,2024-01,409.7994926031593,2.2114840200228834,744,0
2730497,2000343,2024-01,183.0373824601478,1.7281923333862257,744,13
2731878,2000344,2024-01,601.317507875041,4.2014753699035445,744,12
2736390,2000345,2024-01,587.676163887472,3.3429045923026495,744,9
2740932,2000346,2024-01,663.4657294648088,6.1029239447915815,744,11
2743700,2000347,2024-01,275.83691359038124,2.014281722539601,744,5
2746674,2000348,2024-01,576.1268275861906,3.758103394718193,744,1
2752964,2000349,2024-01,457.6022590602748,4.479217425294843,744,10
2755202,2000350,2024-01,266.54081361890945,2.2262674541079432,744,2
2756928,2000351,2024-01,498.6072244820458,2.708417591002049,744,7
2773803,2000352,2024-01,271.32858289693354,1.6443287798732058,744,8
2783262,2000353,2024-01,536.4904032681997,5.263846619473996,744,11
2784362,2000354,2024-01,599.9983284771971,3.9127519029220084,744,12
2792476,2000355,2024-01,301.80225746452373,1.9328753272588495,744,6
2804110,2000356,2024-01,221.84054498648067,1.4325057569393245,744,5
2805327,2000357,2024-01,265.73712142561425,1.575170055974218,744,11
2811211,2000358,2024-01,371.3793734768228,3.274253364427063,744,1
2827384,2000359,2024-01,394.1362229743029,2.4332996547796544,744,7
2842785,2000360,2024-01,646.3597579242942,4.757187913895801,744,10
2843636,2000361,2024-01,109.96435576494397,0.7675947346806392,744,11
2844930,2000362,2024-01,144.3591157360635,0.8142021013129159,744,5
2851000,2000363,2024-01,536.9802825568031,5.318776816054919,744,2
2854552,2000364,2024-01,339.8298390201891,2.341927280533259,744,14
2857805,2000365,2024-01,703.3249266420532,6.167308264201942,744,9
2858967,2000366,2024-01,651.3077943030456,3.880314168558656,744,5
2860457,2000367,2024-01,831.3558630132857,6.868304555244929,744,2
2861399,2000368,2024-01,550.2428065638671,3.446335765660708,744,6
2869585,2000369,2024-01,142.40522695008983,0.9216266610109999,744,9
2873214,2000370,2024-01,638.9528362172576,3.544222433424135,744,4
2880819,2000371,2024-01,158.43419589852383,0.9248456907315826,744,7
2891119,2000372,2024-01,138.40481072282392,1.4854733634723791,744,13
2899940,2000373,2024-01,489.3569235985088,3.4129149097612426,744,7
2918025,2000374,2024-01,709.9648855676041,4.915788935384537,744,9
2919087,2000375,2024-01,551.3002700071345,3.326961847221249,744,11
2928789,2000376,2024-01,770.2726248884578,5.161756366100534,744,7
2937877,2000377,2024-01,334.3764075904475,3.3023686942998336,744,4
2943777,2000378,2024-01,132.53927724670814,0.9171955683759544,744,12
2952127,2000379,2024-01,480.76384702228864,4.220056842599978,744,13
2962340,2000380,2024-01,835.4942807590877,6.075487639473528,744,12
2962988,2000381,2024-01,759.552006298938,5.377082042848731,744,11
2965454,2000382,2024-01,876.9401798207084,6.790917591955537,744,1
2974216,2000383,2024-01,407.94340023051444,2.6633059799688295,744,10
2976538,2000384,2024-01,147.7609401124489,0.8410772651992314,744,8
2981404,2000385,2024-01,356.53987245341165,2.3629109771660706,744,12
2982413,2000386,2024-01,297.7679937536014,3.1815286704652324,744,0
2991490,2000387,2024-01,460.8650043211275,4.367220162715773,744,10
2994324,2000388,2024-01,368.20808410938673,3.4056413973078032,744,11
3002830,2000389,2024-01,161.62359498924187,1.2680524812150356,744,0
3020358,2000390,2024-01,507.3201018230201,4.609284753640398,744,2
3028227,2000391,2024-01,598.537386842943,3.253235353479845,744,14
3029260,2000392,2024-01,328.06828441893174,2.3114979559637687,744,1
3030885,2000393,2024-01,502.34307115889516,5.2181054293854,744,8
3031604,2000394,2024-01,306.9239460672277,3.2361328972819647,744,6
3034331,2000395,2024-01,139.58346078201598,1.3727993460979935,744,14
3036733,2000396,2024-01,157.62285924062857,1.6430328608006382,744,6
3046894,2000397,2024-01,87.29861119213157,0.5553423289054503,744,13
3047087,2000398,2024-01,90.248464196428,0.8248050698761342,744,11
3056901,2000399,2024-01,613.5652220773674,3.3314357303910267,744,5
3060612,2000400,2024-01,174.8601696329739,1.0769928864239373,744,4
3062399,2000401,2024-01,700.9943946327851,6.544081980663088,744,0
3074783,2000402,2024-01,645.9235390046645,3.5508206733832117,744,13
3083811,2000403,2024-01,391.31530739114726,2.115123322945225,744,1
3087450,2000404,2024-01,474.563703894935,2.720140033090553,744,2
3097730,2000405,2024-01,587.3231724176896,3.9524797826128615,744,6
3099071,2000406,2024-01,525.8617622981412,3.092212474003223,744,14
3100554,2000407,2024-01,297.9569617473063,1.9772470926091332,744,7
3102129,2000408,2024-01,713.7207268881667,6.610242642259748,744,9
3106442,2000409,2024-01,199.46866522221302,2.034113493560703,744,5
3113573,2000410,2024-01,293.4088909256113,1.9635793939706006,744,6
3116394,2000411,2024-01,88.81010545697825,0.5686920441253818,744,9
3117302,2000412,2024-01,824.9458012399829,8.140240705110363,744,1
3119384,2000413,2024-01,220.8653825425022,1.4694100394497835,744,0
3120416,2000414,2024-01,652.3721904531851,5.044379640913364,744,0
