id_suministro,id_medidor,anio_mes,energia_valle,energia_pico,energia_media,energia_total,monto_facturado
1000017,2000022,2023-10,101.93,70.4,53.49,225.82,147.79
1000017,2000022,2023-11,97.94,110.9,77.98,286.82,187.43
1000017,2000022,2023-12,98.74,94.73,64.74,258.22,168.84
1000026,2000032,2023-01,115.96,86.8,79.64,282.4,184.56
1000026,2000032,2023-02,131.72,97.01,71.94,300.67,196.44
1000026,2000032,2023-03,96.24,83.47,49.01,228.72,149.67
1000026,2000032,2023-04,85.21,93.16,71.08,249.44,163.14
1000026,2000032,2023-05,75.88,73.58,33.77,183.23,120.1
1000026,2000032,2023-06,111.64,84.8,58.23,254.68,166.54
1000026,2000032,2023-07,122.74,97.38,54.13,274.25,179.26
1000026,2000032,2023-08,70.1,76.77,53.38,200.25,131.16
1000026,2000032,2023-09,124.67,88.85,66.9,280.42,183.28
1000026,2000032,2023-10,127.11,57.4,77.23,261.75,171.14
1000026,2000032,2023-11,78.84,92.42,51.25,222.51,145.63
1000026,2000032,2023-12,90.62,138.42,56.77,285.8,186.77
1000042,2000049,2023-01,89.78,131.41,73.26,294.45,192.39
1000042,2000049,2023-02,161.77,107.36,69.14,338.27,220.88
1000042,2000049,2023-03,104.61,112.44,76.46,293.51,191.78
1000042,2000049,2023-04,104.83,59.54,68.9,233.28,152.63
1000042,2000049,2023-05,161.78,62.0,62.73,286.52,187.24
1000042,2000049,2023-06,118.9,61.44,62.07,242.42,158.57
1000042,2000049,2023-07,104.77,99.61,77.88,282.25,184.47
1000042,2000049,2023-08,135.37,118.71,43.01,297.09,194.11
1000042,2000049,2023-09,124.16,101.18,46.29,271.62,177.55
1000042,2000049,2023-10,96.05,138.22,71.02,305.3,199.44
1000042,2000049,2023-11,74.61,60.74,64.05,199.4,130.61
1000042,2000049,2023-12,128.61,46.48,46.07,221.16,144.76
1000043,2000050,2023-01,96.76,52.58,64.92,214.27,140.27
1000043,2000050,2023-02,72.93,93.62,65.26,231.81,151.68
1000043,2000050,2023-03,86.1,121.41,23.5,231.01,151.16
1000043,2000050,2023-04,90.55,70.54,57.36,218.44,142.99
1000043,2000050,2023-05,78.86,81.92,47.47,208.25,136.36
1000043,2000050,2023-06,82.24,43.22,82.51,207.97,136.18
1000043,2000050,2023-07,101.81,87.32,72.89,262.01,171.31
1000043,2000050,2023-08,117.74,88.99,52.84,259.57,169.72
1000043,2000050,2023-09,115.78,136.89,55.92,308.58,201.58
1000043,2000050,2023-10,134.49,102.42,67.91,304.82,199.13
1000043,2000050,2023-11,68.8,68.88,58.54,196.23,128.55
1000043,2000050,2023-12,110.14,125.58,52.16,287.88,188.12
1000046,2000053,2023-01,129.27,64.05,66.79,260.11,170.07
1000046,2000053,2023-02,118.79,82.17,61.66,262.62,171.7
1000046,2000053,2023-03,81.72,46.89,62.57,191.17,125.26
1000046,2000053,2023-04,78.36,69.81,74.7,222.87,145.87
1000046,2000053,2023-05,74.43,61.14,49.73,185.3,121.45
1000046,2000053,2023-06,87.9,50.28,55.75,193.93,127.06
1000046,2000053,2023-07,62.33,131.18,58.66,252.17,164.91
1000046,2000053,2023-08,90.39,100.87,69.26,260.52,170.34
1000046,2000053,2023-09,107.1,81.79,70.58,259.46,169.65
1000046,2000053,2023-10,88.04,66.03,50.86,204.94,134.21
1000046,2000053,2023-11,121.15,30.75,62.27,214.17,140.21
1000046,2000053,2023-12,122.86,68.04,56.88,247.79,162.06
1000057,2000065,2023-01,59.75,59.36,53.94,173.05,113.48
1000057,2000065,2023-02,100.5,56.71,63.43,220.64,144.41
1000057,2000065,2023-03,72.16,78.26,62.32,212.74,139.28
1000057,2000065,2023-04,131.65,90.61,39.83,262.08,171.35
1000057,2000065,2023-05,83.26,125.19,50.08,258.53,169.04
1000057,2000065,2023-06,133.81,78.4,65.45,277.66,181.48
1000057,2000065,2023-07,73.26,110.26,76.42,259.94,169.96
1000057,2000065,2023-08,70.73,97.55,64.22,232.51,152.13
1000057,2000065,2023-09,102.73,67.08,61.28,231.1,151.21
1000057,2000065,2023-10,101.99,62.97,76.36,241.32,157.86
1000057,2000065,2023-11,96.9,90.42,92.02,279.33,182.57
1000057,2000065,2023-12,153.99,57.69,39.11,250.79,164.01
1000069,2000079,2023-01,113.37,32.22,67.95,213.54,139.8
1000069,2000079,2023-02,90.38,110.0,69.55,269.94,176.46
1000069,2000079,2023-03,105.31,105.75,78.27,289.33,189.07
1000069,2000079,2023-04,79.46,63.94,65.82,209.22,136.99
1000069,2000079,2023-05,134.64,86.97,52.04,273.64,178.87
1000069,2000079,2023-06,97.33,64.25,57.2,218.78,143.21
1000069,2000079,2023-07,,,,,
1000069,2000079,2023-08,92.23,89.27,61.21,242.72,158.77
1000069,2000079,2023-09,91.36,80.22,48.37,219.94,143.96
1000069,2000079,2023-10,83.39,80.26,59.34,222.98,145.94
1000069,2000079,2023-11,105.03,95.56,65.41,266.0,173.9
1000069,2000079,2023-12,120.99,78.67,40.36,240.02,157.02
1000086,2000102,2023-01,81.57,85.81,55.66,223.04,145.98
1000086,2000102,2023-02,68.81,87.03,74.83,230.67,150.94
1000086,2000102,2023-03,66.46,54.18,59.4,180.04,118.02
1000086,2000102,2023-04,56.16,88.87,72.59,217.62,142.46
1000086,2000102,2023-05,83.71,116.81,91.89,292.42,191.07
1000086,2000102,2023-06,114.37,167.79,40.14,322.3,210.49
1000086,2000102,2023-07,89.44,66.63,55.93,212.0,138.8
1000086,2000102,2023-08,139.39,59.79,57.16,256.33,167.62
1000086,2000102,2023-09,102.32,68.56,59.55,230.43,150.78
1000086,2000102,2023-10,92.8,110.18,52.89,255.87,167.32
1000086,2000102,2023-11,71.4,65.84,77.97,215.2,140.88
1000086,2000102,2023-12,103.79,96.67,67.74,268.21,175.33
1000097,2000115,2023-01,77.1,67.73,77.68,222.5,145.63
1000097,2000115,2023-02,135.66,292.33,153.3,581.29,378.84
1000097,2000115,2023-03,143.96,129.57,49.19,322.71,210.76
1000097,2000115,2023-04,131.89,26.76,74.13,232.79,152.31
1000097,2000115,2023-05,98.71,118.58,67.09,284.38,185.85
1000097,2000115,2023-06,73.87,51.69,62.25,187.81,123.08
1000097,2000115,2023-07,117.32,131.86,65.03,314.21,205.24
1000097,2000115,2023-08,96.66,116.29,56.67,269.62,176.25
1000097,2000115,2023-09,98.95,119.05,54.09,272.09,177.86
1000097,2000115,2023-10,89.84,31.95,66.65,188.44,123.49
1000097,2000115,2023-11,88.05,97.82,73.08,258.95,169.32
1000097,2000115,2023-12,90.47,117.52,58.95,266.95,174.52
1000113,2000135,2023-01,75.7,72.68,62.27,210.65,137.93
1000113,2000135,2023-02,124.4,106.83,55.83,287.07,187.59
1000113,2000135,2023-03,122.34,85.64,62.07,270.05,176.53
1000113,2000135,2023-04,127.45,123.16,80.18,330.79,216.02
1000113,2000135,2023-05,110.93,131.16,56.79,298.87,195.27
1000113,2000135,2023-06,83.77,88.32,41.44,213.53,139.79
1000113,2000135,2023-07,73.89,72.68,71.0,217.58,142.43
1000113,2000135,2023-08,125.49,71.75,48.0,245.24,160.4
1000113,2000135,2023-09,54.26,103.55,58.38,216.19,141.52
1000113,2000135,2023-10,95.01,111.26,68.92,275.19,179.87
1000113,2000135,2023-11,81.89,127.06,78.32,287.26,187.72
1000113,2000135,2023-12,101.28,156.19,61.7,319.17,208.46
1000137,2000160,2023-01,84.41,99.69,71.99,256.08,167.45
1000137,2000160,2023-02,129.72,79.16,70.61,279.49,182.67
1000137,2000160,2023-03,146.21,59.92,58.87,265.0,173.25
1000137,2000160,2023-04,79.25,78.76,59.09,217.09,142.11
1000137,2000160,2023-05,120.16,106.13,70.99,297.29,194.24
1000137,2000160,2023-06,97.08,92.23,69.07,258.38,168.95
1000137,2000160,2023-07,77.73,94.1,71.72,243.55,159.31
1000137,2000160,2023-08,86.45,96.78,69.84,253.08,165.5
1000137,2000160,2023-09,82.65,54.13,84.33,221.12,144.73
1000137,2000160,2023-10,107.0,106.61,74.46,288.07,188.24
1000137,2000160,2023-11,110.0,38.71,63.11,211.83,138.69
1000137,2000160,2023-12,131.04,90.27,76.19,297.49,194.37
1000141,2000164,2023-01,89.78,23.97,53.64,167.38,109.8
1000141,2000164,2023-02,100.2,84.48,74.43,259.11,169.42
1000141,2000164,2023-03,121.96,38.01,59.05,219.03,143.37
1000141,2000164,2023-04,86.79,50.9,64.82,202.51,132.63
1000141,2000164,2023-05,97.78,82.63,63.28,243.7,159.4
1000141,2000164,2023-06,112.08,85.2,85.83,283.11,185.02
1000141,2000164,2023-07,91.41,79.97,65.69,237.07,155.09
1000141,2000164,2023-08,102.68,101.78,57.93,262.39,171.55
1000141,2000164,2023-09,102.11,90.41,77.33,269.84,176.4
1000141,2000164,2023-10,118.53,81.86,79.57,279.96,182.97
1000141,2000164,2023-11,155.24,97.91,57.05,310.2,202.63
1000141,2000164,2023-12,83.46,97.62,77.24,258.32,168.91
1000152,2000176,2023-01,112.33,129.35,74.29,315.98,206.38
1000152,2000176,2023-02,91.36,83.75,67.37,242.48,158.61
1000152,2000176,2023-03,130.22,93.25,55.53,279.0,182.35
1000152,2000176,2023-04,117.61,77.78,60.18,255.57,167.12
1000152,2000176,2023-05,53.84,104.37,65.65,223.86,146.51
1000152,2000176,2023-06,47.07,56.48,66.32,169.87,111.41
1000152,2000176,2023-07,107.74,51.22,58.37,217.33,142.26
1000152,2000176,2023-08,102.51,121.11,51.33,274.95,179.72
1000152,2000176,2023-09,71.08,143.46,60.24,274.78,179.6
1000152,2000176,2023-10,125.29,88.95,64.97,279.21,182.48
1000152,2000176,2023-11,82.62,102.34,74.17,259.13,169.44
1000152,2000176,2023-12,114.72,81.69,60.72,257.13,168.14
1000171,2000197,2023-01,128.88,118.05,37.14,284.07,185.65
1000171,2000197,2023-02,84.22,91.19,60.42,235.82,154.28
1000171,2000197,2023-03,109.32,67.98,58.17,235.47,154.05
1000171,2000197,2023-04,142.99,73.52,77.26,293.77,191.95
1000171,2000197,2023-05,121.25,91.28,75.21,287.74,188.03
1000171,2000197,2023-06,83.68,100.22,68.29,252.19,164.92
1000171,2000197,2023-07,92.73,89.7,50.66,233.09,152.51
1000171,2000197,2023-08,86.53,73.28,80.98,240.79,157.51
1000171,2000197,2023-09,134.23,106.04,62.77,303.03,197.97
1000171,2000197,2023-10,69.26,77.61,59.76,206.63,135.31
1000171,2000197,2023-11,142.22,86.57,65.7,294.5,192.42
1000171,2000197,2023-12,66.46,122.51,56.02,244.99,160.25
1000173,2000199,2023-01,134.8,102.8,87.0,324.61,212.0
1000173,2000199,2023-02,59.52,67.91,46.81,174.24,114.26
1000173,2000199,2023-03,81.2,102.4,65.84,249.44,163.13
1000173,2000199,2023-04,50.06,53.53,35.06,138.64,91.12
1000173,2000199,2023-05,90.66,103.11,70.93,264.7,173.05
1000173,2000199,2023-06,122.12,89.58,34.75,246.46,161.2
1000173,2000199,2023-07,114.96,24.67,64.69,204.33,133.81
1000173,2000199,2023-08,34.91,106.83,61.46,203.19,133.08
1000173,2000199,2023-09,,,,,
1000173,2000199,2023-10,84.05,100.77,59.53,244.36,159.83
1000173,2000199,2023-11,117.95,20.34,39.18,177.47,116.36
1000173,2000199,2023-12,130.91,92.24,69.75,292.9,191.39
1000175,2000202,2023-01,93.38,103.53,65.86,262.77,171.8
1000175,2000202,2023-02,136.19,101.42,56.68,294.29,192.29
1000175,2000202,2023-03,108.47,125.95,55.11,289.53,189.2
1000175,2000202,2023-04,87.72,87.91,55.28,230.9,151.09
1000175,2000202,2023-05,533.61,314.54,264.63,1112.78,724.31
1000175,2000202,2023-06,94.25,76.72,59.92,230.9,151.08
1000175,2000202,2023-07,77.68,67.78,55.62,201.08,131.7
1000175,2000202,2023-08,92.81,91.63,76.09,260.53,170.34
1000175,2000202,2023-09,42.0,65.79,81.34,189.13,123.93
1000175,2000202,2023-10,90.07,109.02,57.76,256.85,167.95
1000175,2000202,2023-11,120.24,67.27,75.21,262.73,171.77
1000175,2000202,2023-12,90.5,85.65,69.36,245.51,160.58
1000201,2000235,2023-01,186.55,80.26,77.76,344.57,224.97
1000201,2000235,2023-02,72.32,119.46,66.57,258.35,168.93
1000201,2000235,2023-03,124.89,76.73,68.41,270.02,176.51
1000201,2000235,2023-04,86.17,63.97,73.67,223.81,146.48
1000201,2000235,2023-05,81.06,90.24,50.92,222.22,145.44
1000201,2000235,2023-06,97.53,87.21,40.75,225.5,147.57
1000201,2000235,2023-07,101.41,58.43,84.82,244.66,160.03
1000201,2000235,2023-08,131.49,83.93,94.13,309.55,202.21
1000201,2000235,2023-09,43.41,89.66,74.49,207.55,135.91
1000201,2000235,2023-10,94.58,103.78,72.78,271.13,177.24
1000201,2000235,2023-11,111.26,117.06,78.73,307.05,200.58
1000201,2000235,2023-12,120.48,116.44,63.96,300.88,196.57
1000214,2000251,2023-01,131.66,91.41,69.46,292.53,191.14
1000214,2000251,2023-02,86.52,81.02,49.4,216.94,142.01
1000214,2000251,2023-03,117.32,108.03,62.0,287.35,187.77
1000214,2000251,2023-04,120.94,99.7,54.05,274.69,179.55
1000214,2000251,2023-05,102.7,96.05,101.82,300.57,196.37
1000214,2000251,2023-06,120.21,74.32,61.23,255.76,167.24
1000214,2000251,2023-07,101.09,84.75,64.8,250.64,163.91
1000214,2000251,2023-08,99.72,103.13,50.52,253.37,165.69
1000214,2000251,2023-09,93.86,105.67,51.93,251.47,164.45
1000214,2000251,2023-10,119.41,112.48,63.09,294.97,192.73
1000214,2000251,2023-11,134.84,117.92,77.31,330.06,215.54
1000214,2000251,2023-12,83.64,101.66,68.79,254.09,166.16
1000226,2000265,2023-01,93.26,64.11,48.59,205.96,134.87
1000226,2000265,2023-02,118.44,79.66,56.24,254.34,166.32
1000226,2000265,2023-03,76.88,84.83,63.15,224.86,147.16
1000226,2000265,2023-04,91.06,86.12,71.86,249.04,162.88
1000226,2000265,2023-05,145.2,99.5,53.26,297.96,194.67
1000226,2000265,2023-06,42.01,93.4,70.12,205.53,134.6
1000226,2000265,2023-07,58.62,81.73,71.84,212.19,138.92
1000226,2000265,2023-08,116.83,90.11,38.05,244.99,160.24
1000226,2000265,2023-09,153.1,77.77,51.8,282.66,184.73
1000226,2000265,2023-10,115.45,124.73,62.31,302.49,197.62
1000226,2000265,2023-11,101.72,112.96,73.64,288.33,188.41
1000226,2000265,2023-12,126.3,84.16,74.99,285.45,186.54
1000232,2000271,2023-01,97.69,108.92,99.05,305.67,199.68
1000232,2000271,2023-02,,,,,
1000232,2000271,2023-03,164.71,107.51,86.4,358.62,234.1
1000232,2000271,2023-04,152.75,47.04,64.97,264.76,173.09
1000232,2000271,2023-05,66.04,81.28,60.95,208.27,136.37
1000232,2000271,2023-06,97.12,129.94,54.48,281.53,183.99
1000232,2000271,2023-07,105.98,161.7,49.93,317.62,207.45
1000232,2000271,2023-08,108.76,102.78,53.75,265.29,173.44
1000232,2000271,2023-09,128.33,73.72,64.67,266.71,174.36
1000232,2000271,2023-10,,,,,
1000232,2000271,2023-11,96.37,128.77,59.38,284.51,185.93
1000232,2000271,2023-12,106.15,59.85,75.51,241.51,157.98
1000247,2000288,2023-01,79.13,86.39,78.56,244.08,159.65
1000247,2000288,2023-02,,,,,
1000247,2000288,2023-03,131.07,144.77,55.77,331.6,216.54
1000247,2000288,2023-04,176.04,66.52,58.71,301.26,196.82
1000247,2000288,2023-05,95.76,106.36,44.92,247.04,161.58
1000247,2000288,2023-06,86.05,66.04,31.31,183.39,120.21
1000247,2000288,2023-07,114.94,129.64,69.97,314.55,205.46
1000247,2000288,2023-08,89.19,60.2,56.72,206.12,134.98
1000247,2000288,2023-09,114.13,142.11,70.64,326.88,213.47
1000247,2000288,2023-10,134.21,97.23,75.58,307.02,200.56
1000247,2000288,2023-11,41.98,79.37,52.34,173.69,113.9
1000247,2000288,2023-12,62.34,84.48,61.07,207.89,136.13
1000256,2000300,2023-01,60.52,74.59,54.01,189.11,123.92
1000256,2000300,2023-02,90.3,74.48,50.09,214.87,140.67
1000256,2000300,2023-03,109.93,70.37,52.3,232.6,152.19
1000256,2000300,2023-04,143.77,89.7,58.54,292.01,190.81
1000256,2000300,2023-05,137.46,94.63,76.44,308.53,201.54
1000256,2000300,2023-06,110.58,105.73,76.28,292.59,191.18
1000256,2000300,2023-07,91.0,95.51,56.55,243.06,158.99
1000256,2000300,2023-08,114.95,100.39,53.29,268.63,175.61
1000256,2000300,2023-09,103.13,78.28,65.22,246.63,161.31
1000256,2000300,2023-10,110.23,63.3,59.87,233.41,152.71
1000256,2000300,2023-11,111.1,16.73,61.82,189.65,124.27
1000256,2000300,2023-12,61.44,93.69,39.69,194.82,127.64
1000257,2000301,2023-01,104.1,117.05,48.84,269.99,176.5
1000257,2000301,2023-02,132.15,110.66,75.93,318.74,208.18
1000257,2000301,2023-03,95.07,160.16,63.67,318.9,208.29
1000257,2000301,2023-04,134.7,60.62,56.33,251.65,164.57
1000257,2000301,2023-05,90.06,83.8,55.9,229.76,150.35
1000257,2000301,2023-06,65.36,130.79,62.23,258.37,168.94
1000257,2000301,2023-07,122.33,105.79,56.19,284.32,185.81
1000257,2000301,2023-08,146.98,66.72,51.67,265.37,173.49
1000257,2000301,2023-09,119.39,79.25,63.15,261.79,171.16
1000257,2000301,2023-10,106.43,45.75,81.34,233.51,152.78
1000257,2000301,2023-11,85.44,75.87,60.71,222.02,145.31
1000257,2000301,2023-12,132.28,105.89,32.8,270.98,177.13
1000266,2000311,2023-01,121.41,89.42,65.33,276.16,180.51
1000266,2000311,2023-02,74.96,114.5,65.67,255.13,166.83
1000266,2000311,2023-03,93.28,86.93,46.22,226.43,148.18
1000266,2000311,2023-04,94.88,45.41,79.68,219.97,143.98
1000266,2000311,2023-05,93.12,73.49,57.88,224.49,146.92
1000266,2000311,2023-06,152.53,117.99,88.01,358.53,234.04
1000266,2000311,2023-07,66.81,22.45,76.53,165.79,108.76
1000266,2000311,2023-08,110.38,97.66,61.52,269.56,176.21
1000266,2000311,2023-09,89.88,84.75,41.67,216.3,141.6
1000266,2000311,2023-10,109.59,26.66,74.42,210.67,137.94
1000266,2000311,2023-11,99.29,103.12,46.77,249.18,162.97
1000266,2000311,2023-12,87.95,117.76,83.32,289.02,188.86
1000271,2000319,2023-01,120.43,99.89,86.95,307.27,200.73
1000271,2000319,2023-02,102.41,80.34,52.9,235.64,154.17
1000271,2000319,2023-03,92.07,126.07,67.63,285.77,186.75
1000271,2000319,2023-04,131.38,60.59,78.07,270.03,176.52
1000271,2000319,2023-05,136.46,100.87,57.29,294.62,192.51
1000271,2000319,2023-06,64.46,80.32,54.23,199.02,130.36
1000271,2000319,2023-07,82.79,75.27,46.49,204.55,133.96
1000271,2000319,2023-08,145.67,56.35,74.55,276.58,180.78
1000271,2000319,2023-09,92.21,69.32,68.49,230.03,150.52
1000271,2000319,2023-10,87.63,41.67,50.54,179.84,117.9
1000271,2000319,2023-11,82.03,101.58,45.77,229.39,150.1
1000271,2000319,2023-12,86.14,87.1,56.62,229.86,150.41
1000278,2000327,2023-01,101.1,85.9,53.54,240.54,157.35
1000278,2000327,2023-02,73.18,84.31,77.74,235.23,153.9
1000278,2000327,2023-03,150.56,132.09,58.88,341.53,222.99
1000278,2000327,2023-04,96.05,80.81,52.73,229.59,150.23
1000278,2000327,2023-05,123.0,36.49,33.18,192.67,126.24
1000278,2000327,2023-06,117.79,90.77,78.33,286.9,187.48
1000278,2000327,2023-07,96.57,96.06,72.06,264.69,173.05
1000278,2000327,2023-08,103.14,86.99,60.84,250.98,164.14
1000278,2000327,2023-09,57.55,76.03,78.92,212.5,139.13
1000278,2000327,2023-10,111.88,98.79,41.95,252.61,165.2
1000278,2000327,2023-11,112.97,95.82,63.6,272.39,178.05
1000278,2000327,2023-12,54.35,68.82,60.78,183.95,120.57
1000281,2000330,2023-01,81.44,102.31,65.61,249.36,163.08
1000281,2000330,2023-02,91.79,90.58,72.7,255.07,166.8
1000281,2000330,2023-03,94.67,120.83,66.55,282.05,184.33
1000281,2000330,2023-04,90.64,65.64,57.7,213.98,140.09
1000281,2000330,2023-05,106.56,98.45,84.42,289.43,189.13
1000281,2000330,2023-06,95.77,91.88,63.84,251.49,164.47
1000281,2000330,2023-07,47.01,95.56,71.39,213.96,140.07
1000281,2000330,2023-08,148.42,66.04,58.23,272.69,178.25
1000281,2000330,2023-09,84.17,35.82,92.56,212.56,139.16
1000281,2000330,2023-10,98.85,121.87,71.53,292.25,190.96
1000281,2000330,2023-11,121.69,89.14,74.21,285.03,186.27
1000281,2000330,2023-12,118.19,95.82,46.34,260.36,170.23
1000282,2000332,2023-01,116.34,42.33,60.66,219.32,143.56
1000282,2000332,2023-02,84.21,132.4,62.44,279.05,182.38
1000282,2000332,2023-03,65.13,126.23,58.25,249.61,163.25
1000282,2000332,2023-04,55.69,50.07,48.74,154.51,101.43
1000282,2000332,2023-05,127.64,78.98,67.44,274.06,179.14
1000282,2000332,2023-06,106.28,73.45,69.7,249.43,163.13
1000282,2000332,2023-07,106.92,91.7,53.88,252.5,165.12
1000282,2000332,2023-08,86.46,74.84,61.46,222.76,145.79
1000282,2000332,2023-09,110.44,65.63,67.34,243.41,159.22
1000282,2000332,2023-10,115.87,87.67,73.8,277.34,181.27
1000282,2000332,2023-11,54.81,91.19,65.19,211.19,138.27
1000282,2000332,2023-12,117.88,96.62,67.73,282.23,184.45
1000287,2000340,2023-01,128.47,108.38,61.61,298.46,195.0
1000287,2000340,2023-02,89.91,48.5,75.22,213.63,139.86
1000287,2000340,2023-03,55.54,74.2,66.26,196.0,128.4
1000287,2000340,2023-04,72.49,92.77,57.97,223.23,146.1
1000287,2000340,2023-05,83.95,79.31,54.87,218.13,142.79
1000287,2000340,2023-06,72.73,88.12,60.41,221.27,144.82
1000287,2000340,2023-07,118.43,115.4,67.62,301.45,196.94
1000287,2000340,2023-08,53.83,52.33,33.49,139.65,91.77
1000287,2000340,2023-09,75.92,86.87,57.37,220.16,144.11
1000287,2000340,2023-10,125.2,108.66,65.75,299.61,195.74
1000287,2000340,2023-11,111.09,81.24,59.96,252.29,164.99
1000287,2000340,2023-12,59.59,95.44,84.46,239.49,156.67
1000295,2000348,2023-01,68.94,77.94,45.1,191.97,125.78
1000295,2000348,2023-02,78.61,134.32,82.46,295.39,193.0
1000295,2000348,2023-03,79.57,54.14,59.46,193.17,126.56
1000295,2000348,2023-04,106.45,104.74,79.49,290.69,189.95
1000295,2000348,2023-05,100.17,98.48,60.86,259.51,169.68
1000295,2000348,2023-06,118.28,62.02,72.55,252.85,165.35
1000295,2000348,2023-07,114.57,82.25,62.2,259.02,169.36
1000295,2000348,2023-08,89.13,69.42,67.16,225.71,147.71
1000295,2000348,2023-09,96.35,112.81,53.1,262.26,171.47
1000295,2000348,2023-10,129.9,32.8,46.56,209.26,137.02
1000295,2000348,2023-11,142.96,98.0,56.38,297.34,194.27
1000295,2000348,2023-12,128.63,113.86,68.8,311.28,203.33
1000309,2000363,2023-01,,,,,
1000309,2000363,2023-02,123.74,97.2,62.64,283.58,185.33
1000309,2000363,2023-03,96.55,128.82,62.51,287.88,188.12
1000309,2000363,2023-04,96.86,94.11,56.12,247.08,161.6
1000309,2000363,2023-05,102.76,78.58,58.47,239.81,156.87
1000309,2000363,2023-06,53.03,110.84,76.95,240.82,157.53
1000309,2000363,2023-07,111.24,50.52,45.98,207.73,136.03
1000309,2000363,2023-08,98.4,70.58,32.17,201.15,131.75
1000309,2000363,2023-09,132.05,24.77,42.91,199.73,130.83
1000309,2000363,2023-10,129.87,126.44,83.17,339.48,221.66
1000309,2000363,2023-11,122.52,80.86,62.71,266.1,173.97
1000309,2000363,2023-12,122.3,62.17,40.7,225.17,147.36
1000316,2000370,2023-01,92.01,83.57,37.61,213.19,139.58
1000316,2000370,2023-02,95.2,70.05,76.13,241.38,157.9
1000316,2000370,2023-03,104.56,96.77,74.94,276.27,180.58
1000316,2000370,2023-04,78.1,59.04,57.99,195.14,127.84
1000316,2000370,2023-05,99.78,91.45,40.86,232.09,151.86
1000316,2000370,2023-06,141.25,105.99,63.13,310.37,202.74
1000316,2000370,2023-07,99.01,82.87,63.87,245.75,160.74
1000316,2000370,2023-08,154.28,61.99,42.39,258.66,169.13
1000316,2000370,2023-09,93.56,84.21,51.78,229.55,150.21
1000316,2000370,2023-10,118.43,102.2,63.57,284.19,185.72
1000316,2000370,2023-11,,,,,
1000316,2000370,2023-12,87.0,129.42,65.84,282.26,184.47
1000354,2000411,2023-01,34.98,92.69,71.28,198.95,130.32
1000354,2000411,2023-02,80.95,134.24,74.6,289.8,189.37
1000354,2000411,2023-03,114.19,42.05,67.63,223.87,146.52
1000354,2000411,2023-04,61.82,114.31,73.15,249.28,163.03
1000354,2000411,2023-05,100.29,36.42,56.82,193.52,126.79
1000354,2000411,2023-06,107.27,67.36,71.72,246.35,161.13
1000354,2000411,2023-07,112.46,83.34,58.14,253.94,166.06
1000354,2000411,2023-08,89.43,84.19,68.8,242.43,158.58
1000354,2000411,2023-09,132.56,131.6,86.82,350.98,229.14
1000354,2000411,2023-10,71.78,94.68,60.83,227.3,148.74
1000354,2000411,2023-11,43.3,78.84,59.62,181.76,119.15
1000354,2000411,2023-12,93.42,50.68,58.36,202.46,132.6
1000373,2000435,2023-01,114.7,85.24,63.51,263.46,172.25
1000373,2000435,2023-02,96.75,99.48,71.36,267.59,174.93
1000373,2000435,2023-03,117.97,114.82,44.37,277.15,181.15
1000373,2000435,2023-04,98.89,131.22,76.74,306.85,200.45
1000373,2000435,2023-05,64.04,61.86,78.77,204.67,134.04
